sample_id,target_byte,repeat,timing_ns
3935,137,15,37375
3936,137,16,36416
3937,137,17,35375
3938,137,18,35000
3939,137,19,30375
3940,223,0,37541
3941,223,1,31958
3942,223,2,28500
3943,223,3,34083
3944,223,4,27875
3945,223,5,35958
3946,223,6,35416
3947,223,7,34625
3948,223,8,36250
3949,223,9,49750
3950,223,10,30916
3951,223,11,31708
3952,223,12,29958
3953,223,13,37083
3954,223,14,30083
3955,223,15,41458
3956,223,16,36208
3957,223,17,31500
3958,223,18,31916
3959,223,19,25666
3960,178,0,31291
3961,178,1,32333
3962,178,2,35958
3963,178,3,31083
3964,178,4,31833
3965,178,5,30666
3966,178,6,56833
3967,178,7,24250
3968,178,8,22458
3969,178,9,34541
3970,178,10,34750
3971,178,11,29250
3972,178,12,22791
3973,178,13,23958
3974,178,14,34041
3975,178,15,28041
3976,178,16,30625
3977,178,17,23000
3978,178,18,35375
3979,178,19,34750
3980,112,0,28208
3981,112,1,42250
3982,112,2,35125
3983,112,3,36416
3984,112,4,30750
3985,112,5,36208
3986,112,6,35708
3987,112,7,34416
3988,112,8,31666
3989,112,9,39583
3990,112,10,26375
3991,112,11,32916
3992,112,12,31625
3993,112,13,35500
3994,112,14,31333
3995,112,15,37166
3996,112,16,34250
3997,112,17,32583
3998,112,18,32083
3999,112,19,49291
4000,178,0,38250
4001,178,1,37458
4002,178,2,24500
4003,178,3,33125
4004,178,4,34375
4005,178,5,33458
4006,178,6,34625
4007,178,7,34791
4008,178,8,35625
4009,178,9,35166
4010,178,10,32625
4011,178,11,31375
4012,178,12,37000
4013,178,13,34166
4014,178,14,32916
4015,178,15,33291
4016,178,16,35458
4017,178,17,28416
4018,178,18,43958
4019,178,19,31625
4020,55,0,29166
4021,55,1,33458
4022,55,2,25708
4023,55,3,26791
4024,55,4,35916
4025,55,5,33541
4026,55,6,24000
4027,55,7,23000
4028,55,8,24208
4029,55,9,30625
4030,55,10,33958
4031,55,11,31833
4032,55,12,32125
4033,55,13,31916
4034,55,14,31541
4035,55,15,31083
4036,55,16,29666
4037,55,17,31625
4038,55,18,50458
4039,55,19,33625
4040,244,0,24500
4041,244,1,32875
4042,244,2,27666
4043,244,3,29083
4044,244,4,36083
4045,244,5,26708
4046,244,6,33416
4047,244,7,34125
4048,244,8,34000
4049,244,9,23916
4050,244,10,37375
4051,244,11,33208
4052,244,12,32166
4053,244,13,35416
4054,244,14,25250
4055,244,15,29541
4056,244,16,34791
4057,244,17,35375
4058,244,18,33791
4059,244,19,24375
4060,178,0,33958
4061,178,1,36708
4062,178,2,38208
4063,178,3,36083
4064,178,4,35125
4065,178,5,37833
4066,178,6,37250
4067,178,7,36916
4068,178,8,39333
4069,178,9,35708
4070,178,10,40458
4071,178,11,71166
4072,178,12,36625
4073,178,13,37500
4074,178,14,40833
4075,178,15,35958
4076,178,16,35625
4077,178,17,36416
4078,178,18,36666
4079,178,19,82500
4080,186,0,36000
4081,186,1,37000
4082,186,2,39416
4083,186,3,35708
4084,186,4,38500
4085,186,5,36500
4086,186,6,49500
4087,186,7,37541
4088,186,8,39208
4089,186,9,36208
4090,186,10,38208
4091,186,11,37333
4092,186,12,153500
4093,186,13,34833
4094,186,14,36416
4095,186,15,35083
4096,186,16,36750
4097,186,17,35833
4098,186,18,36458
4099,186,19,35916
4100,161,0,37500
4101,161,1,39208
4102,161,2,37375
4103,161,3,37000
4104,161,4,44250
4105,161,5,33291
4106,161,6,36125
4107,161,7,37208
4108,161,8,38416
4109,161,9,36791
4110,161,10,37458
4111,161,11,40833
4112,161,12,35666
4113,161,13,38166
4114,161,14,28416
4115,161,15,35916
4116,161,16,38625
4117,161,17,36000
4118,161,18,36375
4119,161,19,34500
4120,3,0,35750
4121,3,1,34041
4122,3,2,58958
4123,3,3,35375
4124,3,4,35750
4125,3,5,40916
4126,3,6,31208
4127,3,7,34708
4128,3,8,37083
4129,3,9,33333
4130,3,10,39125
4131,3,11,35458
4132,3,12,35333
4133,3,13,36250
4134,3,14,2082791
4135,3,15,35666
4136,3,16,40250
4137,3,17,80708
4138,3,18,2510041
4139,3,19,50708
4140,238,0,45125
4141,238,1,105583
4142,238,2,37333
4143,238,3,39750
4144,238,4,36333
4145,238,5,36833
4146,238,6,35666
4147,238,7,36041
4148,238,8,96083
4149,238,9,37625
4150,238,10,36208
4151,238,11,36041
4152,238,12,37166
4153,238,13,49708
4154,238,14,36583
4155,238,15,36583
4156,238,16,35958
4157,238,17,38416
4158,238,18,117625
4159,238,19,36416
4160,151,0,65791
4161,151,1,35958
4162,151,2,36708
4163,151,3,36291
4164,151,4,37875
4165,151,5,36291
4166,151,6,34166
4167,151,7,36458
4168,151,8,33416
4169,151,9,37041
4170,151,10,36333
4171,151,11,35791
4172,151,12,67041
4173,151,13,37083
4174,151,14,36500
4175,151,15,37083
4176,151,16,46250
4177,151,17,35916
4178,151,18,64166
4179,151,19,36666
4180,38,0,216458
4181,38,1,49625
4182,38,2,35916
4183,38,3,35458
4184,38,4,38458
4185,38,5,35833
4186,38,6,537750
4187,38,7,45458
4188,38,8,37000
4189,38,9,39750
4190,38,10,37500
4191,38,11,37000
4192,38,12,36250
4193,38,13,44166
4194,38,14,35750
4195,38,15,47583
4196,38,16,39583
4197,38,17,123833
4198,38,18,35125
4199,38,19,36958
4200,208,0,37500
4201,208,1,36166
4202,208,2,66000
4203,208,3,35291
4204,208,4,32125
4205,208,5,43208
4206,208,6,43375
4207,208,7,92875
4208,208,8,37333
4209,208,9,36833
4210,208,10,34875
4211,208,11,36791
4212,208,12,35875
4213,208,13,41416
4214,208,14,34583
4215,208,15,35875
4216,208,16,64875
4217,208,17,37166
4218,208,18,35500
4219,208,19,50750
4220,171,0,35916
4221,171,1,33291
4222,171,2,35708
4223,171,3,35750
4224,171,4,131375
4225,171,5,35375
4226,171,6,36916
4227,171,7,35958
4228,171,8,37958
4229,171,9,36916
4230,171,10,34291
4231,171,11,37458
4232,171,12,341083
4233,171,13,35791
4234,171,14,275041
4235,171,15,36583
4236,171,16,36750
4237,171,17,36041
4238,171,18,83041
4239,171,19,183208
4240,221,0,36291
4241,221,1,44500
4242,221,2,36333
4243,221,3,1624291
4244,221,4,36291
4245,221,5,300625
4246,221,6,38166
4247,221,7,36458
4248,221,8,37583
4249,221,9,45041
4250,221,10,35833
4251,221,11,36416
4252,221,12,35416
4253,221,13,31583
4254,221,14,36083
4255,221,15,35208
4256,221,16,33125
4257,221,17,41958
4258,221,18,36666
4259,221,19,34458
4260,249,0,54083
4261,249,1,36416
4262,249,2,36458
4263,249,3,35541
4264,249,4,70625
4265,249,5,37916
4266,249,6,36500
4267,249,7,35958
4268,249,8,53875
4269,249,9,36333
4270,249,10,125208
4271,249,11,38083
4272,249,12,37375
4273,249,13,52500
4274,249,14,36625
4275,249,15,37541
4276,249,16,153791
4277,249,17,54416
4278,249,18,83916
4279,249,19,35000
4280,176,0,1300291
4281,176,1,34375
4282,176,2,35666
4283,176,3,37208
4284,176,4,36208
4285,176,5,35875
4286,176,6,36416
4287,176,7,37500
4288,176,8,34958
4289,176,9,58708
4290,176,10,35541
4291,176,11,92958
4292,176,12,84291
4293,176,13,152375
4294,176,14,36166
4295,176,15,42291
4296,176,16,35750
4297,176,17,36833
4298,176,18,35791
4299,176,19,36791
4300,106,0,37458
4301,106,1,35708
4302,106,2,35875
4303,106,3,36208
4304,106,4,54041
4305,106,5,35500
4306,106,6,35583
4307,106,7,35875
4308,106,8,36583
4309,106,9,156666
4310,106,10,31208
4311,106,11,35500
4312,106,12,35250
4313,106,13,35541
4314,106,14,37291
4315,106,15,37333
4316,106,16,37583
4317,106,17,36041
4318,106,18,39208
4319,106,19,43125
4320,129,0,36666
4321,129,1,34375
4322,129,2,34333
4323,129,3,37208
4324,129,4,36833
4325,129,5,35666
4326,129,6,36291
4327,129,7,46041
4328,129,8,36833
4329,129,9,37666
4330,129,10,35916
4331,129,11,36583
4332,129,12,35916
4333,129,13,34916
4334,129,14,119833
4335,129,15,39958
4336,129,16,37666
4337,129,17,66541
4338,129,18,114416
4339,129,19,35458
4340,52,0,36791
4341,52,1,26958
4342,52,2,35791
4343,52,3,38916
4344,52,4,36416
4345,52,5,107916
4346,52,6,36583
4347,52,7,36041
4348,52,8,74375
4349,52,9,37166
4350,52,10,69250
4351,52,11,37041
4352,52,12,36250
4353,52,13,36208
4354,52,14,136458
4355,52,15,35708
4356,52,16,36291
4357,52,17,37708
4358,52,18,39125
4359,52,19,112625
4360,146,0,35875
4361,146,1,65083
4362,146,2,36875
4363,146,3,64208
4364,146,4,35833
4365,146,5,72833
4366,146,6,38500
4367,146,7,36916
4368,146,8,73125
4369,146,9,36750
4370,146,10,35166
4371,146,11,36208
4372,146,12,37291
4373,146,13,35333
4374,146,14,38708
4375,146,15,36916
4376,146,16,36875
4377,146,17,37291
4378,146,18,36583
4379,146,19,34375
4380,205,0,40375
4381,205,1,36250
4382,205,2,35333
4383,205,3,34833
4384,205,4,36375
4385,205,5,35375
4386,205,6,35875
4387,205,7,35625
4388,205,8,35583
4389,205,9,36041
4390,205,10,33833
4391,205,11,36250
4392,205,12,35583
4393,205,13,46833
4394,205,14,38125
4395,205,15,36291
4396,205,16,153166
4397,205,17,34125
4398,205,18,34666
4399,205,19,35375
4400,232,0,35333
4401,232,1,83416
4402,232,2,36416
4403,232,3,39250
4404,232,4,36458
4405,232,5,36541
4406,232,6,92291
4407,232,7,34875
4408,232,8,69875
4409,232,9,36000
4410,232,10,35208
4411,232,11,147125
4412,232,12,37000
4413,232,13,148333
4414,232,14,34875
4415,232,15,36000
4416,232,16,35041
4417,232,17,55125
4418,232,18,120416
4419,232,19,35083
4420,89,0,35750
4421,89,1,44958
4422,89,2,71250
4423,89,3,35958
4424,89,4,35916
4425,89,5,34666
4426,89,6,34958
4427,89,7,55416
4428,89,8,35416
4429,89,9,37416
4430,89,10,36166
4431,89,11,46958
4432,89,12,36708
4433,89,13,34958
4434,89,14,32708
4435,89,15,35416
4436,89,16,31791
4437,89,17,36541
4438,89,18,35541
4439,89,19,38458
4440,211,0,36791
4441,211,1,35125
4442,211,2,52291
4443,211,3,35125
4444,211,4,34250
4445,211,5,35000
4446,211,6,31916
4447,211,7,37708
4448,211,8,37083
4449,211,9,36958
4450,211,10,36541
4451,211,11,113208
4452,211,12,121916
4453,211,13,36333
4454,211,14,36541
4455,211,15,36583
4456,211,16,36541
4457,211,17,82208
4458,211,18,35750
4459,211,19,331541
4460,217,0,34166
4461,217,1,36416
4462,217,2,29208
4463,217,3,223666
4464,217,4,37666
4465,217,5,1013333
4466,217,6,35541
4467,217,7,337083
4468,217,8,37833
4469,217,9,111041
4470,217,10,37041
4471,217,11,36291
4472,217,12,34750
4473,217,13,35166
4474,217,14,36375
4475,217,15,1400875
4476,217,16,35333
4477,217,17,35583
4478,217,18,170791
4479,217,19,35041
4480,66,0,36333
4481,66,1,38208
4482,66,2,35500
4483,66,3,35500
4484,66,4,34250
4485,66,5,36833
4486,66,6,37125
4487,66,7,35166
4488,66,8,38083
4489,66,9,37416
4490,66,10,57583
4491,66,11,40625
4492,66,12,36000
4493,66,13,35916
4494,66,14,325875
4495,66,15,35958
4496,66,16,50958
4497,66,17,35333
4498,66,18,35208
4499,66,19,35000
4500,39,0,39750
4501,39,1,35166
4502,39,2,34916
4503,39,3,40333
4504,39,4,34250
4505,39,5,33541
4506,39,6,37458
4507,39,7,35375
4508,39,8,36750
4509,39,9,35375
4510,39,10,31666
4511,39,11,35916
4512,39,12,32625
4513,39,13,35958
4514,39,14,34875
4515,39,15,36333
4516,39,16,35250
4517,39,17,36250
4518,39,18,32750
4519,39,19,39583
4520,221,0,37250
4521,221,1,33958
4522,221,2,35166
4523,221,3,35208
4524,221,4,37166
4525,221,5,35000
4526,221,6,35375
4527,221,7,35833
4528,221,8,33583
4529,221,9,36583
4530,221,10,36833
4531,221,11,35791
4532,221,12,36750
4533,221,13,33625
4534,221,14,35125
4535,221,15,36500
4536,221,16,37500
4537,221,17,36666
4538,221,18,37583
4539,221,19,37041
4540,55,0,35041
4541,55,1,35750
4542,55,2,41250
4543,55,3,284541
4544,55,4,37125
4545,55,5,34666
4546,55,6,36041
4547,55,7,35958
4548,55,8,260666
4549,55,9,35583
4550,55,10,35583
4551,55,11,37333
4552,55,12,34791
4553,55,13,36416
4554,55,14,178833
4555,55,15,35916
4556,55,16,37000
4557,55,17,33708
4558,55,18,32333
4559,55,19,32208
4560,146,0,36916
4561,146,1,35333
4562,146,2,36250
4563,146,3,34541
4564,146,4,34041
4565,146,5,36666
4566,146,6,35083
4567,146,7,33583
4568,146,8,33291
4569,146,9,34416
4570,146,10,36916
4571,146,11,32833
4572,146,12,34625
4573,146,13,31166
4574,146,14,31541
4575,146,15,32208
4576,146,16,29458
4577,146,17,25666
4578,146,18,32333
4579,146,19,29125
4580,114,0,34000
4581,114,1,31833
4582,114,2,30625
4583,114,3,28583
4584,114,4,37125
4585,114,5,33041
4586,114,6,28500
4587,114,7,34208
4588,114,8,37916
4589,114,9,33541
4590,114,10,35625
4591,114,11,33166
4592,114,12,33416
4593,114,13,32916
4594,114,14,52375
4595,114,15,36041
4596,114,16,33666
4597,114,17,30666
4598,114,18,30291
4599,114,19,34250
4600,110,0,26625
4601,110,1,34583
4602,110,2,35541
4603,110,3,35875
4604,110,4,31041
4605,110,5,30708
4606,110,6,22541
4607,110,7,29000
4608,110,8,32791
4609,110,9,32625
4610,110,10,23541
4611,110,11,33958
4612,110,12,29458
4613,110,13,35000
4614,110,14,35750
4615,110,15,34875
4616,110,16,30333
4617,110,17,34291
4618,110,18,36750
4619,110,19,31375
4620,208,0,35250
4621,208,1,35833
4622,208,2,33625
4623,208,3,35833
4624,208,4,35791
4625,208,5,35291
4626,208,6,35416
4627,208,7,35166
4628,208,8,34416
4629,208,9,23375
4630,208,10,37000
4631,208,11,56166
4632,208,12,35708
4633,208,13,63083
4634,208,14,39625
4635,208,15,42375
4636,208,16,32333
4637,208,17,34125
4638,208,18,22833
4639,208,19,35125
4640,112,0,35791
4641,112,1,55625
4642,112,2,39208
4643,112,3,94541
4644,112,4,38541
4645,112,5,36291
4646,112,6,35666
4647,112,7,36250
4648,112,8,36250
4649,112,9,55583
4650,112,10,35583
4651,112,11,210625
4652,112,12,37750
4653,112,13,171916
4654,112,14,37333
4655,112,15,37458
4656,112,16,33375
4657,112,17,41000
4658,112,18,34875
4659,112,19,35166
4660,124,0,35291
4661,124,1,34541
4662,124,2,37833
4663,124,3,35833
4664,124,4,31375
4665,124,5,31416
4666,124,6,34375
4667,124,7,26500
4668,124,8,36166
4669,124,9,28750
4670,124,10,33458
4671,124,11,50708
4672,124,12,35250
4673,124,13,38583
4674,124,14,37000
4675,124,15,60416
4676,124,16,36250
4677,124,17,34250
4678,124,18,34375
4679,124,19,35250
4680,235,0,34916
4681,235,1,32416
4682,235,2,34000
4683,235,3,32250
4684,235,4,37458
4685,235,5,36125
4686,235,6,35791
4687,235,7,34875
4688,235,8,30916
4689,235,9,35291
4690,235,10,37833
4691,235,11,36500
4692,235,12,34541
4693,235,13,37083
4694,235,14,35166
4695,235,15,34916
4696,235,16,36833
4697,235,17,34250
4698,235,18,34458
4699,235,19,32666
4700,72,0,35875
4701,72,1,79125
4702,72,2,35125
4703,72,3,35041
4704,72,4,39166
4705,72,5,33541
4706,72,6,34541
4707,72,7,35375
4708,72,8,60583
4709,72,9,36333
4710,72,10,47208
4711,72,11,36833
4712,72,12,36125
4713,72,13,36041
4714,72,14,31166
4715,72,15,33916
4716,72,16,37666
4717,72,17,35208
4718,72,18,34375
4719,72,19,36750
4720,103,0,35833
4721,103,1,35666
4722,103,2,35416
4723,103,3,36000
4724,103,4,34666
4725,103,5,36041
4726,103,6,33875
4727,103,7,36208
4728,103,8,35583
4729,103,9,36791
4730,103,10,35916
4731,103,11,34250
4732,103,12,24541
4733,103,13,35416
4734,103,14,34416
4735,103,15,35125
4736,103,16,201875
4737,103,17,35500
4738,103,18,36625
4739,103,19,34666
4740,140,0,35500
4741,140,1,47833
4742,140,2,80916
4743,140,3,37000
4744,140,4,36708
4745,140,5,37333
4746,140,6,35041
4747,140,7,35416
4748,140,8,39958
4749,140,9,35500
4750,140,10,34750
4751,140,11,36083
4752,140,12,36541
4753,140,13,35875
4754,140,14,35333
4755,140,15,35625
4756,140,16,166166
4757,140,17,35916
4758,140,18,43666
4759,140,19,38416
4760,205,0,36000
4761,205,1,33875
4762,205,2,33500
4763,205,3,35541
4764,205,4,36125
4765,205,5,34583
4766,205,6,38666
4767,205,7,37958
4768,205,8,36291
4769,205,9,32541
4770,205,10,34541
4771,205,11,36791
4772,205,12,36833
4773,205,13,98916
4774,205,14,36250
4775,205,15,37208
4776,205,16,36250
4777,205,17,36375
4778,205,18,37000
4779,205,19,38666
4780,179,0,36166
4781,179,1,34750
4782,179,2,37083
4783,179,3,41708
4784,179,4,31291
4785,179,5,30250
4786,179,6,38375
4787,179,7,35125
4788,179,8,30916
4789,179,9,30958
4790,179,10,36916
4791,179,11,41375
4792,179,12,36250
4793,179,13,34791
4794,179,14,34916
4795,179,15,34916
4796,179,16,34500
4797,179,17,43708
4798,179,18,36583
4799,179,19,31500
4800,83,0,59125
4801,83,1,36666
4802,83,2,36583
4803,83,3,75541
4804,83,4,37916
4805,83,5,38958
4806,83,6,38583
4807,83,7,36791
4808,83,8,37708
4809,83,9,36916
4810,83,10,35625
4811,83,11,37708
4812,83,12,36583
4813,83,13,36916
4814,83,14,37083
4815,83,15,36541
4816,83,16,36875
4817,83,17,35625
4818,83,18,55333
4819,83,19,33083
4820,223,0,31166
4821,223,1,32833
4822,223,2,36166
4823,223,3,34666
4824,223,4,36000
4825,223,5,33583
4826,223,6,32833
4827,223,7,35333
4828,223,8,35625
4829,223,9,34750
4830,223,10,35916
4831,223,11,35000
4832,223,12,34500
4833,223,13,30541
4834,223,14,35666
4835,223,15,38125
4836,223,16,34708
4837,223,17,35000
4838,223,18,34208
4839,223,19,32291
4840,83,0,34750
4841,83,1,39458
4842,83,2,36208
4843,83,3,30625
4844,83,4,27416
4845,83,5,32541
4846,83,6,29750
4847,83,7,30625
4848,83,8,34916
4849,83,9,36291
4850,83,10,54416
4851,83,11,35583
4852,83,12,33708
4853,83,13,31375
4854,83,14,33541
4855,83,15,37291
4856,83,16,35875
4857,83,17,35000
4858,83,18,35416
4859,83,19,31833
4860,239,0,33166
4861,239,1,36791
4862,239,2,36291
4863,239,3,270250
4864,239,4,38291
4865,239,5,36375
4866,239,6,39458
4867,239,7,43708
4868,239,8,86291
4869,239,9,35625
4870,239,10,32416
4871,239,11,36791
4872,239,12,35333
4873,239,13,34625
4874,239,14,36416
4875,239,15,36000
4876,239,16,34833
4877,239,17,37750
4878,239,18,35958
4879,239,19,35250
4880,86,0,35083
4881,86,1,64791
4882,86,2,36166
4883,86,3,36458
4884,86,4,36666
4885,86,5,34958
4886,86,6,39250
4887,86,7,38000
4888,86,8,35666
4889,86,9,34458
4890,86,10,36250
4891,86,11,34750
4892,86,12,34041
4893,86,13,35583
4894,86,14,34791
4895,86,15,35750
4896,86,16,34750
4897,86,17,35416
4898,86,18,34916
4899,86,19,34208
4900,165,0,35291
4901,165,1,210416
4902,165,2,48416
4903,165,3,34291
4904,165,4,34416
4905,165,5,35541
4906,165,6,35375
4907,165,7,34500
4908,165,8,30833
4909,165,9,37125
4910,165,10,37500
4911,165,11,1051666
4912,165,12,40583
4913,165,13,37333
4914,165,14,37375
4915,165,15,41458
4916,165,16,37500
4917,165,17,36375
4918,165,18,37291
4919,165,19,36625
4920,208,0,36791
4921,208,1,35458
4922,208,2,37458
4923,208,3,38125
4924,208,4,36291
4925,208,5,36166
4926,208,6,39500
4927,208,7,1035291
4928,208,8,36125
4929,208,9,37166
4930,208,10,36666
4931,208,11,36583
4932,208,12,38833
4933,208,13,37000
4934,208,14,36250
4935,208,15,36208
4936,208,16,36500
4937,208,17,39250
4938,208,18,37666
4939,208,19,36250
4940,201,0,36750
4941,201,1,38041
4942,201,2,38416
4943,201,3,38458
4944,201,4,38458
4945,201,5,39458
4946,201,6,40333
4947,201,7,37291
4948,201,8,36708
4949,201,9,38208
4950,201,10,86916
4951,201,11,36500
4952,201,12,94083
4953,201,13,37458
4954,201,14,442416
4955,201,15,35916
4956,201,16,70541
4957,201,17,35416
4958,201,18,37541
4959,201,19,36166
4960,234,0,33500
4961,234,1,45541
4962,234,2,31250
4963,234,3,36291
4964,234,4,36916
4965,234,5,40041
4966,234,6,37541
4967,234,7,37000
4968,234,8,37000
4969,234,9,40166
4970,234,10,80083
4971,234,11,32708
4972,234,12,37375
4973,234,13,35708
4974,234,14,98250
4975,234,15,36250
4976,234,16,36750
4977,234,17,35875
4978,234,18,48791
4979,234,19,35916
4980,213,0,34875
4981,213,1,36333
4982,213,2,34208
4983,213,3,36291
4984,213,4,134541
4985,213,5,36083
4986,213,6,61041
4987,213,7,35291
4988,213,8,34625
4989,213,9,35625
4990,213,10,36291
4991,213,11,104666
4992,213,12,33583
4993,213,13,59666
4994,213,14,89083
4995,213,15,34750
4996,213,16,34750
4997,213,17,36375
4998,213,18,35083
4999,213,19,34708
5000,241,0,35416
5001,241,1,32500
5002,241,2,35833
5003,241,3,32875
5004,241,4,36958
5005,241,5,33750
5006,241,6,33208
5007,241,7,33083
5008,241,8,35125
5009,241,9,34958
